Timestamp,id,lat,long
01/06/2014 07:29:36,33,36.05646089,24.90129451
01/06/2014 07:29:46,14,36.063708,24.8859479
01/06/2014 07:30:01,2,36.08545957,24.86037898
01/06/2014 07:30:08,33,36.05513897,24.90038033
01/06/2014 07:30:15,2,36.08545102,24.85963974
01/06/2014 07:30:20,2,36.08550818,24.85939555
01/06/2014 07:30:26,2,36.08547895,24.85907249
01/06/2014 07:30:34,33,36.05433535,24.90044335
01/06/2014 07:30:40,33,36.0542641,24.90065469
01/06/2014 07:30:46,2,36.08547513,24.85807222
01/06/2014 07:30:52,2,36.08548528,24.85784674
01/06/2014 07:31:07,2,36.0848322,24.85765402
01/06/2014 07:31:21,2,36.08426291,24.85748682
01/06/2014 07:31:39,2,36.08428652,24.85659274
01/06/2014 07:31:58,2,36.08424023,24.8556939
01/06/2014 07:32:13,2,36.08402347,24.8551197
01/06/2014 07:32:35,2,36.08368716,24.85438636
01/06/2014 07:32:46,2,36.08363362,24.85390114
01/06/2014 07:33:04,2,36.08275706,24.85386805
01/06/2014 07:33:25,2,36.08274195,24.85273646
01/06/2014 07:33:35,2,36.08279338,24.85234095
01/06/2014 07:33:47,2,36.08276351,24.85165949
01/06/2014 07:34:01,10,36.07332522,24.86417509
01/06/2014 07:34:04,2,36.08258436,24.85098948
01/06/2014 07:34:09,10,36.07291174,24.86418891
01/06/2014 07:34:13,10,36.072708,24.8641824
01/06/2014 07:34:16,10,36.07255621,24.86416726
01/06/2014 07:34:21,10,36.07227723,24.8641882
01/06/2014 07:34:27,27,36.06790946,24.88427262
01/06/2014 07:34:33,27,36.06765298,24.88435581
01/06/2014 07:34:39,27,36.06729826,24.88436552
01/06/2014 07:34:44,10,36.0715078,24.86465297
01/06/2014 07:34:50,10,36.07149284,24.86495406
01/06/2014 07:34:55,27,36.06652329,24.88431728
01/06/2014 07:35:00,10,36.07147359,24.8654561
01/06/2014 07:35:05,10,36.07144,24.86571233
01/06/2014 07:35:08,34,36.05370523,24.90097339
01/06/2014 07:35:12,10,36.07144689,24.86604995
01/06/2014 07:35:17,10,36.07144324,24.86629478
01/06/2014 07:35:21,34,36.05323713,24.90065344
01/06/2014 07:35:27,27,36.06641726,24.88590696
01/06/2014 07:35:31,10,36.07100672,24.86659713
01/06/2014 07:35:36,10,36.07076191,24.86657454
01/06/2014 07:35:41,10,36.0705311,24.86660189
01/06/2014 07:35:44,27,36.06564966,24.88590249
01/06/2014 07:35:47,34,36.05212602,24.89975418
01/06/2014 07:35:51,10,36.07053149,24.86709779
01/06/2014 07:35:54,10,36.07054817,24.86725904
01/06/2014 07:35:57,10,36.07052032,24.86741048
01/06/2014 07:36:01,8,36.06725146,24.88594955
01/06/2014 07:36:03,27,36.0647484,24.88591366
01/06/2014 07:36:05,34,36.05125602,24.898147
01/06/2014 07:36:07,101,36.04838291,24.8795685
01/06/2014 07:36:10,34,36.05101242,24.89769098
01/06/2014 07:36:13,8,36.06659543,24.885966
01/06/2014 07:36:15,8,36.06651366,24.88593005
01/06/2014 07:36:17,101,36.04887204,24.87956761
01/06/2014 07:36:20,27,36.06389866,24.88593556
01/06/2014 07:36:22,34,36.05057407,24.89660491
01/06/2014 07:36:24,34,36.05047382,24.89639987
01/06/2014 07:36:26,34,36.05049635,24.89619792
01/06/2014 07:36:28,34,36.05040465,24.896035
01/06/2014 07:36:32,8,36.06569792,24.88592173
